3	fantastic dvd player for the price.
3	overall, the g3 delivers what must be considered the best image quality of any current > 4 megapixel digicams, from a detail, tonal balance and color response point of view.
3	i have 100 of my cd's transferred and haven't made a dent in the 30 gb drive.
2	it is connected to an old television set via composite video and analog audio outputs.
1	poor quality dvd player.
3	i particularly like the " txt " file which records all the control information for all the pictures you take.
1	and have returned both.
3	i would rate this is 4.5 stars picture quality; image size defined above are specific to nikon coolpix.
1	only problem, if you think it's going to be delivered in the 24hrs amazon claims, don't hold your breath.
3	i expect the g3 will please me for years to come.
3	like it's predecessor, the quickly revised nx, this player boasts a decent size and weight, a relatively-intuitive navigational system that categorizes based on id3 tags, and excellent sound (widely known to be better than ipod - not surprising considering the number of years creative has been in the audio peripheral business).
3	it comes equipped with lot of wallpapers and polyphonic sweet tunes.
3	the progressive scan option can be turned off easily by a button on the remote control which is one of the simplest and easiest remote controls i have ever seen or used.
3	easy to use, small form factor, and looks good to boot.
1	so far not going to get a good review.
2	and expected it to be flawless.
0	like other reviewers, installation was hell.
1	minor complaints: 1) even though the music is sorted via id3 tag on the player, the option to search for music contained in a folder is unavailable.
2	it also has a stock tracking app built in (also useless) and a somewhat useful application which converts all types of metrics (currency, length, area, etc).
2	all i have to say is that i did freeze on me once, but it hasn't done it since.
3	now that i have all my music on it there hasn't been any more problems.
2	review of zen xtra - 40 gb  the device is larger than an ipod of similar capacity.
3	also, you can store data on it, which is a plus.
1	i got this dvd player as a gift and had to send it back.
2	that's important because i have a lot of music.
1	i find the lack of entertaining games on this phone quite disturbing.
1	had this been my only dvd player, though, it would have been a real problem.
2	the blue-screen display in the zennx xtra model is an improvement, but the toggle switch is still tricky.
1	if your view in life is that you are going to pay $ x00 to get a device then it must be near ideal - ruggedly constructed, fault proof, good product support, easy to use software - then do yourself a favor and don't buy yet.
2	but anyway, the only thing you should really look at here is the fact that the phone does have voice dialing.
1	4) no fm or voice recording - these would have been nice extras.
1	i'm convinced by my own experience and that of many other people who have posted here who have had the same experience that the product is defectively designed, and will not hold up to normal use.
3	way better than a i-pod!
1	often i fill i need to have better organization for the library and there is not enought of variables.
2	use the rechargeable because that saves you money and helps the environment in a long run.
1	the colors on the screen are not as crisp as i'd have liked them to be.
2	i'm live in brazil and i need very to buy this product without a plan to use in here in other operators.
2	ok, im writing yet another review, about a week from my previous one.
3	there is a clock, and date, which can get helpful.
2	when it works, it's great, when it doesn't it's frustrating.
3	great product.
3	if you have always on internet or are logged into the internet you can use the feature that will download the album &amp; song id information (this is a free service) with the click of a button.
3	now i can always be in contact.
2	so, it's a good idea to purchase an extra battery to insure that you are not left hanging.
1	a somewhat more troublesome problem is that the internet site will sometimes give different discs of the same set slightly different names.
2	using this method, i have not once encountered a situation where a track was rejected, and i have plenty of duplicate tracks on live and compilation albums.
2	i read reviews, compared specs, and visited user forums.
1	have had problems since the first day  - not playing some dvds and then finally after less than 60 days, it just would not recognize anything i pop in it.
1	the controls are somewhat harder to use, and there are some oddities about the software tagging system, but most people can live with this.
2	i have a 120 gb remote drive i use to store my digital images:  i can imagine that they'd fill up my ibook's internal memory pretty quickly.
3	i have stored around 60 cd's (at 160kbps) on this and have barely touched the available memory.
1	the interfacing software is unacceptably bad.
1	my gut tells me the nomad will in the long run be, at best, a 40gb portable hard drive, albeit one on which i can't create folders, or, at worst, a very expensive lesson in companies never to buy products from again (i have their audigy sound card and find it in many ways equally frustrating).
2	i would expecct the card to hold over 200 pictures for size of 1.2 mb/per.
1	i've had this thing just over a month and the headphone jack has already come loose.
3	reccomend!
2	zennx hopefully will gain market share and prompt arrogant apple to lower prices and enable consumers to replace the battery.
2	the software is somewhat nice to look at, using it is not the easiest.
3	8) creative mediasource, although not as sleek looking as windows mediaplayer, is effective in organizing your collection and is linked to a good cddb service (gracenotes).
2	i tried to take a cd and simply rip it onto a hard drive and then transfer into the player.
1	typically, the problem is the headphone jack -- it was for me and many others.
1	size - bigger than the ipod  software - music match jukebox isn't the greatest, the search funtion isn't fast even when accessing it with the hotkey shortcut.
3	i've owned 6 or 7 dvd players since 1998.  this is by far the nicest one, in so many ways.
1	5. the zen does not have a stop button!
2	btw, be sure to have your mp3 tags labled correctly, as this will ensure a great organization.
1	the player kept displaying " no disc ", so i tried the disc in another machine and sure as @ # *!
1	the headphone jack failure seems to occur just about when the warrranty period is to expire.
3	great camera i purchased the nikon 4300 after several weeks of searching.
3	nokia does not disappoint in this model.
1	wrong!
1	i have tried the belkin tunecast mobile fm transmitter but found there was too much interference.
4	it is an extremely cool gizmo.
2	boxy?
2	you have to add all the songs to a play list.
3	canon never ceases to amaze being a great fan of the g2 i set out with g3 with a somewhat negative expectation, difficult as it is to improve drastically on something already as ' perfect ' as the powershot g2.
2	it could be a little bit bigger, but it's easy to get used to.
3	my personal favorite is the karma (i currently own a karma, a zen usb 2.0, a philips hdd100, and an upgraded 60 gig archos jukebox recorder).
4	the software you get with this camera is perfect.
2	it does not have an auto-focus assist light which is nice for taking shots in low-light situations it allows the camera to focus in low light.
1	barely worked.
3	b. fast mediasource cd ripping - takes about 40 seconds for a cd on my pentium 4 pc (2.4 ghz with 1gb ram) with 52x drive.
3	did buy a 256mb compact flash, it holds a lot of pics at any resolution.
3	cool phone!
1	after hooking the thing up, i found that it would only played less than 50% of the dvds i put in it.
1	and i honestly would not recomment the people of the ipod, that crap sucks big donkey..... never mind.
3	my wife, who has never used a camera before, picked it up and soon got the hang of the fact that if you don't like what you have created you just delete and try again.
1	you even can not navigate by genre / artist / album since under genre you get just all tracks in that genre, no other division.
1	i send my camera to nikon for servicing, took them a whole 6 weeks to diagnose the problem.
3	i am impressed with how easy this camera is to use.
3	it's great to switch to spot metering and actually see it working on the lcd screen.
2	that way i could get rid of a walkman alltogether.
2	third party software to the rescue  after much frustration (above) i found the notmad explorer; cute product name for software that resolves virtually all of the creative mediasource file transfer &amp; organization problems.
1	unlike my 3 other mp3 players, this thing will only work properly if you have id3 tags on all of your tracks.
2	the g2 was slightly curvy with a champagne finish -- very homely.
2	the software lets you pop in a cd and then scans the internet to name the artist, track name and album name.
2	use this for 18 months every day and see what happens, or look at a 2 year old electric razor and see if it holds the same charge as the first day you had it).
2	basic usage is easy, but the remote has a lot of buttons that i haven't used.
3	it's not a listed feature but, the one thing that sold the unit is that it plays mpeg video.
1	i called apex's support number numerous times but it just kept ringing.
1	however, my hard drive did fail, and i have not dropped it once.
1	first, the player did not allow me to access the menus of dvds.
1	it does not only have difficulty playing jpegs, it even has trouble properly playing dvd movies.
3	i bought this phone for my trip to south africa and it worked almost perfectly.
3	from the speakerphone that can be used up to 15 feet away with clarity, to the downloadable poly-graphic megatones that adds a personal touch to this nifty phone.
1	it was worth a shot -- too bad it didn't work out.
2	why does a 256 mb player cost $$$...and a 40 gb (40,000 mb) player only cost  mp3 players have either flash card memory or a hard drive in them.
3	i can hand this to anyone and know they will take some great photos!
3	nokia 6610 great for games and ringtones.
3	the price is way below an ipod of the same size.
3	anywhere i went in south africa this phone received full bar reception.
2	like the ipod (which eliminated my need for any kind of palm device).
3	it's almost like having a media player / file manager built into the dvd player.
0	this dvd play is basicly junk.
3	the battery recharges ral fast and the recharger thingy that comes with is real nice.
3	i checked out the amazon reviews and i'm pleased to say mine worked, works, fine right out of the box.
4	our special friends at creative gave this thing good sound quality, great features, long battery life, and an unbeatable price.
1	here are the shortcomings i have noticed so far:  it would have been a much easier choice if this were 5mp camera.
4	overall it is the best camera on the market.
2	the reviews of this product can be roughly divided into two groups: (1) those who have had the product for a few weeks and (2) those have had the product for a few months.
2	just be aware of it.
1	only used for 3 month before it's down!
2	7) some people have problems with the flip switch on the bottom that releases the player cover - has not been an issue for me and is immaterial if you use the case as the case covers the switch.
1	- this did not feel like quality construction and i wasn't sure how long it would last.
3	with the automatic settings, i really haven't taken a bad picture yet.
0	you will be very disappointed with this product.
2	the battery life is ok, but can be somewhat short when working a lot with the monitor on.
2	now where did i put that manual?
1	i am still trying to resolve it four months later.
1	even if it hasn't expired, creative is likely to claim that the owner caused the damage which in turn voids the warranty.
2	try to buy a tripod and that should solve some of those problems.
3	go for it!
2	6. the g2's " color effect " exposure mode has now been removed, the replacement is a selectable " effect func " menu option available in all exposure modes.
1	the files are there, but i could not access the player without removing the battery, waiting a short period and re-inserting the battery.
3	get those mp3s off your hard drive, save space, and enjoy your massive music library.
2	the only thing i'm concerned about is the quality / longevity of the buttons on the thing.
3	the price / performance looked just right.
1	also, the lens cap design is flawed.
1	i actually had to re-open the drawer and close it to get back to the dvd menu.
2	i intend to contact the company, but from what i've read.
3	i selected the 4300 right away and have gotten high quality pictures every time.
2	no picture and / or no sound, try i/p button on the remote.
1	doesn't always register push-button movement.
3	sound quality was the same between the two, but the zen did have more sound adjustments with the normal eax features.
2	many people recommended the ipod, and i borrowed one from a friend.
3	reviews for sound quality are generally (but not universally) positive.
1	this was an awesome player, before the video output no longer worked (after about 3 weeks).
2	9.  you can manage your profile, change the contrast of backlight, make different type of display, either list or tabbed.
2	my gut tells me i'll also end up buying an ipod.
1	however, the creative software is not real intuitive.
2	details:  don't drop this unit:  i've had the player for about a month now.
2	a. the cddb downloads information for the cd that you insert such that you do not have to type in the track information such as album, artist, song title, etc.
1	i immediately had problems getting the player to recognize two of my favorite dvds.
2	i searched on the internet and found one tip which solved our problem: press i/p button on the remote control.
2	aight den bumpy?
3	i am quite happy having over 10 gigs of music stored on this baby as well as a few gigs of media files in the data folder.
1	the downside though, may be a big one for you.
1	after i had it a couple weeks, it got into a state where it could never find the device, no matter how often i rebooted my pc, reset the device, reloaded drivers, etc, etc.
1	things that i'd prefer different - there's a red light that shines when it's turned off!
2	please!
2	after years with that carrier's expensive plans and horrible customer service, portability seemed heaven-sent.
1	the only complaint i have is that when you push in the scroll wheel to select, you have to push straight in or it sticks.
2	and maybe the answer is to buy an ipod.
3	i paid twenty dollars more than the current price, and even then it was a steal.
2	short of the eos range from canon or the d100s from nikon (both slrs).
3	i have had mine for a month now and have to say i have enjoyed it.
1	i shouldn't have been cheap, should have bought a toshiba.
3	best player for the buck.
1	i am bored with the silver look.
3	i thought it would be haggard but when i be gotted this junky i was mad happy and stuff.
3	in addition it comes with a sleek and powerful headset.
0	all in all, trying to save some money on this player resulted in me shelling a great deal more when i purchased a much nicer dvd vcr combo player to make up for blazing crappiness of this very embarassing gift.
3	the larger lens of the g3 gives better picture quality in low light, and the 4-times optical zooms gets you just that much closer.
1	the other day when i was listening to a song, it locked up and will not do anything now.
0	it has never worked.
2	amazon has been working with me to refund my money, but they reminded me that i have past the 30 day return policy and this was a courtesy return.
1	bought one for $ 49.99.  seemed like a good deal, but this pos frequently cannot recognize dvds and music cds -- takes a long time loading and then concludes, " no disc ".
3	it lasts, truly, 7 days on standby.
3	it's a dedicated music playing device, anyway, so this serves it better.
3	11.  the music plays awesome, never skips, even if u run for a bit, so you can listen to music without interruption.
3	this camera also has a great feel and weight to it.
3	the software is great.
1	however, the calls constantly drop in my area and i experince mega-static, to the point where i'd have to dial numbers 6-7 times to get a clear line.
2	you can also create your own if you don't like their classifications.
3	nokia and t-mobile really teamed up well on this baby.
3	output through component connections looks very good, on my non-hd tv.
1	i called them twice and both times they said it is " about to ship ".
1	nearly 4000 songs went up in smoke.
3	took me a few tries to get use to the navigation, but it's a very user friendly player imo.
1	not ipod competition.
2	if you can afford this camera, you can afford to get a better strap elsewhere - a very minor quibble.
3	i have an apex ad600 for a few years now which still works great today.
3	i highly recommend a nokia 6610.
2	you should update the firmware before upgrading the drivers if you decide you need the newer drivers for the pc.
3	for the price, it's a very nice dvd player.
2	if it were not for that i would have given it 4.  pros:  1) price / gb of storage  2) storage capacity  3) user replaceable battery  cons:  1) fragile (i broke the 1st one within 10 days)  2) scroll button / switch  3) the case hides the display - you have to open it to see what you are doing.
3	i think, apex is the best dvd player you can get for the price.
2	2) buy a good pair of head-phones unless you already own one.
2	or on the rare occasion it does you can bring it into any t-mobile store, which are located in many countries in europe.
1	with nikon, although picture qualities are as good as any other 4 mp cameras, i've had the following headaches;  1. pictures won't transfer to pc directly from the camera using the included transfer cable.
1	i can't believe people continue to pay those prices.
3	the daylight pictures are brilliant and the indoor shots are very good provided that your subject is no more than about 8 feet away.
1	i had to return the remote on this product because it appeared to be defective.
1	i've sent 10 e-mails to their customer service department requesting an ra with no response.
4	i give it 10 stars!
1	i spoke to a rep. at apex and was told that a new format is being used and we wont be able to view any disney movies made in the last couple months.
2	if this doesnt bring back the picture, try pressing this button without playing a dvd.
3	so far the software for the pc works easily.
2	if you have the appetite choose the one that you think has the least deficiencies or is best suited to you.
2	charged my battery.
1	door broke after a month.
1	to my amazement, even that process was error-prone.
2	the scroll wheel is easy to use and works great for me, however many have complained that the wheel is cumbersome and difficult to operate.
1	i'm sending this pup back to amazon and looking for the 2500 on ebay.
3	battery life is very good, i use it every day and i have to charge it every 5 or 6 days or so.
3	so all you do is stick a pin or something small in the reset button &amp; you're golden.
2	i got this player for christmas &amp; this was my first time using an mp3 player.
1	perhaps because of its smaller user base there is also a lack of accessories.
3	my sister was able to figure it out on her own as well, and she is of average computer competence.
3	a great buy.
2	it worked.
2	this is unnecessary with id3 tags but people who like to organize their music in folders will not like the zen as the audio files do not allow subfolders but rely on id3 tags.
2	now i have not owned other mp3 players as i was waiting until they matured, but since i received it as a gift i now have this one.
2	the case had ad2600.
1	don't buy this camera if you are not going to purchase a 128 megabyte card.
2	i am even a bit technology oriented, so i thought it would be a breeze to set this up.
2	my choices at that moment were to manually re-tag my music or re-rip using mediasource.
2	so easy to set up, had some problems with my archos.
2	i have a dvd burner.
3	the zen has minimal stoppage between tracks; when listening to music that continues from one track to the next the gap is just a hesitation - a slightly audible click; if i am not listening for the progress from one track to the next i don't even notice the click.
2	apple?
2	i think there is a good chance i will try to get a samsung flip camera phone next year.
2	once you start sending files, it'll continue until it's done or it hits a song that has the same title as another song... at which point you can skip, skip all, replace, replace all, or cancel.
2	with apple, you get a good product, but you get it the way apple wants you to have it.
1	i purchased a jukebox, it got fried while being recharged, they asked for $ 20usd just to look at it and said that they would charge me for repaing the damned thing.
2	it is small.
4	my girlfriend loved using this camera so much as a point and shoot that i had to pry it out of her hands most of the time.
3	the movie mode is also working great.
4	i have taken about 150 photographs so far and have absolutely loved the experience.
4	best electronic i've bought since i was born.
3	navigation is so smooth and finding files is a cinch.
1	headphones suck, i would invest in some cool ones since it has the eax feature.
3	if you're seeking that elusive state of photographic euphoria that is free of buyer's remorse and filled with cool, then travel to the world of the coolpix 4300!
3	i also liked the fact that you can save custom playlist you made on the player not just the computer!
3	and in my opinion, nokia has the best menus and promps hands down.
1	each of the 4 lasted less than six months.
3	i highly recommend the accessory kit, which provides you with everything else you need:  a nice camera bag, which holds camera plus all the cables and the charger.
4	simply, the canon g3 is the best digital camera out there today at this price point.
3	the sound quality is excellent (and i'm fussy with that stuff), the unit looks cool, screen is bright and easy to read, and the replaceable battery means a major advantage over the ipod (besides the price, but everyone knows that).
2	(throw a cell phone and you're asking for trouble.)
1	one downside though is that autofocus does not work well when battery is low.
3	this phone is great as a whole and is not like others with one or two good qualities.
1	i've tried the belkin fm transmitter unit with it &amp; it worked well when i set it on top of a portable radio, but was awful trying to use in the car which is somewhat of a disappointment.
3	its fast-forward and rewind work much more smoothly and consistently than those of other models i've had.
2	even though they were not damaged in any way.
2	so i don't know what the previous review that couldn't do more than 30 songs is talking about.
2	2) music organization is based on id3 (by genre, artist, album, etc.
3	and in a matter of seconds i can access my email, fax, and the entire web from my truck!
3	not only is it more affordable, but its a better player for windows, which is what i have.
1	was i just unlucky at that moment?
1	i must have heard this about a dozen times over the span of 2 weeks, when t-zones never worked.
3	if you have a question, they have the answer.
1	nokia seems on a campaign to revamp the phone keypad, which imho is totally unnecessary.
3	i also discovered the exposure-bracket setting, which enables you to take three exposures with one press of the shutter: the first at the camera-determined exposure, then one lighter and one darker.
3	the service from the supplier was exceptional.
3	software:  a lot of people complain about the creative software, but i actually find creative mediasource organizer to have some strengths over itunes.
2	after looking over multiple large mp3 players, i decided to get this one.
3	great buy.
3	and i finally settled on the nikon coolpix 4300.  i have it for a week now, and this camera has exceeded my expectations.
1	guess all that glitters is not gold.
2	when i bought it late last year, there were enough reviews that i knew the navigation wheel and software would be less than ideal, but it sounded like a fair tradeoff.
2	try to buy a high capacity ultra card, as it's 2x as faster as the regular cf card.
3	so much packed in a small case and very affordable!
3	at least once youve got focus lock, the shutter release lag time for the g3 is about 1/10 of a second, which from what ive read, is better than just about anything else available.
2	the dial on the original zen was perfect and i wish it was on this model.
3	the music is easy to get to (all of the menus are easy to understand despite what alot of i-pod owners say) and if you know how to search for an artist by name online, then you can do the same with the zen.
2	i like the nomad's color better, but it's not terribly flashy.
3	we tried it out christmas night and it worked great.
3	sunset feature takes incredible pics in the morning, and the evening!
3	some of the great gains over g2 --  1. the ability to selectively switch to raw format during record review gives you incredible more post-processing flexibility.
3	many have complained about the software included but in my opinion it's easy to use and effective.
2	so if you use your card reader; copy images - you got to onceagain open them through their software to put the date; time.
1	sure, i adjusted the film speed to 400.  the grain was terrible.
3	it's so cool seriously!
3	well surely this is a product that i recommend someone in getting rather than any other mp3 player (at that size and the price).
3	everything else about the camera is great.
4	awesome phone choice.
2	you can always spend more money to get a better one.
2	it did also seem to have a strong " new electronics " smell for some time.
2	what i really want is a $ 1,500 digital slr with a full frame sensor that will take my nikon lenses.
3	if you have any doubts about this player, well don't.
2	for more info on digital cameras, go to dpreviews.
1	3.  you need the software to actually transfer files  4.  the player has its minor glitches like for example when i turn it on, 60 percent of the time, it sais, shutting down, which means i have to turn off, and turn it on again, which is not to my likings.
2	the only thing missing is an option to adjust the balance.
2	is this how nokia subsidizes their free pc software?
4	anyway, this player is a great deal and i really love it.
2	the zen nx is $ 100 cheaper than the ipod of the same size, so you have to wonder just how much apple's markup is anyway!
3	i charged it up the day i got it, took a bunch of pictures and i don't think the battery indicator has budged from fully charged.
4	bottom line... great product, unbeatable price.
4	the image quality is excellent.
2	and with the 500 you save you could print the results for the life of the camera.
